 # Stamped by ../../../disorder on  4/09/2023 at 18:43:34
 #../../../disorder -ncall2 10000000 -n3lo -ncall1 1000000 -pdf MSHT20an3lo_as118 -x 0.01 -Qmin 1.64
 # ----------------------------------------------------------
 # Doing DIS @ n3lo  (e^- + p)
 # Inclusively in radiation
 # Including neutral current
 # With γ/Z
 # xmin, xmax:         1.0000000000000000E-002   1.0000000000000000E-002
 # ymin, ymax:         0.0000000000000000        1.0000000000000000
 # Q2min, Q2max:       2.7182818284590455        1015.6800000000001      GeV^2
 # Electron energy:    27.600000000000001      GeV
 # Proton energy:      920.00000000000000      GeV
 # COM energy:         101568.00000000000      GeV^2
 # PDF:             MSHT20an3lo_as118
 # MZ:                 91.187600000000003
 # MW:                 80.397999999999996
 # nf:                         5
 # CA:                 3.0000000000000000
 # CF:                 1.3333333333333333
 # TR:                0.50000000000000000
 # αS(MZ):            0.11800072889105703
 # 1/αEM:              137.00000000000000
 # GF:                 1.1267023651653377E-005
 # sin(θ_W)^2:        0.22264585341299603
 # ----------------------------------------------------------
# dsigma/dlogx index   0
 -.19385278D+01 -.16615953D+01 0.00000000D+00 0.00000000D+00
 -.16615953D+01 -.13846627D+01 0.00000000D+00 0.00000000D+00
 -.13846627D+01 -.11077302D+01 0.00000000D+00 0.00000000D+00
 -.11077302D+01 -.83079763D+00 0.00000000D+00 0.00000000D+00
 -.83079763D+00 -.55386509D+00 0.00000000D+00 0.00000000D+00
 -.55386509D+00 -.27693254D+00 0.00000000D+00 0.00000000D+00
 -.27693254D+00 0.00000000D+00 0.00000000D+00 0.00000000D+00


# dsigma/dx index   1
 0.00000000D+00 0.40000000D-01 0.12156017D+09 0.20750557D+07
 0.40000000D-01 0.80000000D-01 0.00000000D+00 0.00000000D+00
 0.80000000D-01 0.12000000D+00 0.00000000D+00 0.00000000D+00
 0.12000000D+00 0.16000000D+00 0.00000000D+00 0.00000000D+00
 0.16000000D+00 0.20000000D+00 0.00000000D+00 0.00000000D+00
 0.20000000D+00 0.24000000D+00 0.00000000D+00 0.00000000D+00
 0.24000000D+00 0.28000000D+00 0.00000000D+00 0.00000000D+00
 0.28000000D+00 0.32000000D+00 0.00000000D+00 0.00000000D+00
 0.32000000D+00 0.36000000D+00 0.00000000D+00 0.00000000D+00
 0.36000000D+00 0.40000000D+00 0.00000000D+00 0.00000000D+00
 0.40000000D+00 0.44000000D+00 0.00000000D+00 0.00000000D+00
 0.44000000D+00 0.48000000D+00 0.00000000D+00 0.00000000D+00
 0.48000000D+00 0.52000000D+00 0.00000000D+00 0.00000000D+00
 0.52000000D+00 0.56000000D+00 0.00000000D+00 0.00000000D+00
 0.56000000D+00 0.60000000D+00 0.00000000D+00 0.00000000D+00
 0.60000000D+00 0.64000000D+00 0.00000000D+00 0.00000000D+00
 0.64000000D+00 0.68000000D+00 0.00000000D+00 0.00000000D+00
 0.68000000D+00 0.72000000D+00 0.00000000D+00 0.00000000D+00
 0.72000000D+00 0.76000000D+00 0.00000000D+00 0.00000000D+00
 0.76000000D+00 0.80000000D+00 0.00000000D+00 0.00000000D+00
 0.80000000D+00 0.84000000D+00 0.00000000D+00 0.00000000D+00
 0.84000000D+00 0.88000000D+00 0.00000000D+00 0.00000000D+00
 0.88000000D+00 0.92000000D+00 0.00000000D+00 0.00000000D+00
 0.92000000D+00 0.96000000D+00 0.00000000D+00 0.00000000D+00
 0.96000000D+00 0.10000000D+01 0.00000000D+00 0.00000000D+00


# dsigma/dlogQ^2 index   2
 0.50000000D+00 0.61846627D+00 0.68918951D+07 0.16471594D+06
 0.61846627D+00 0.73693254D+00 0.59045163D+07 0.12608170D+06
 0.73693254D+00 0.85539882D+00 0.50215798D+07 0.97319827D+05
 0.85539882D+00 0.97386509D+00 0.42207446D+07 0.75080248D+05
 0.97386509D+00 0.10923314D+01 0.35341198D+07 0.58192733D+05
 0.10923314D+01 0.12107976D+01 0.29275763D+07 0.44932460D+05
 0.12107976D+01 0.13292639D+01 0.24196780D+07 0.34832973D+05
 0.13292639D+01 0.14477302D+01 0.19894259D+07 0.27006568D+05
 0.14477302D+01 0.15661965D+01 0.16286290D+07 0.20937091D+05
 0.15661965D+01 0.16846627D+01 0.13347665D+07 0.16237927D+05
 0.16846627D+01 0.18031290D+01 0.10868403D+07 0.12595746D+05
 0.18031290D+01 0.19215953D+01 0.88381514D+06 0.98018683D+04
 0.19215953D+01 0.20400615D+01 0.71161382D+06 0.75825773D+04
 0.20400615D+01 0.21585278D+01 0.57024392D+06 0.58591592D+04
 0.21585278D+01 0.22769941D+01 0.45843965D+06 0.45562982D+04
 0.22769941D+01 0.23954604D+01 0.36151005D+06 0.34857624D+04
 0.23954604D+01 0.25139266D+01 0.28646633D+06 0.26864030D+04
 0.25139266D+01 0.26323929D+01 0.22421759D+06 0.20497731D+04
 0.26323929D+01 0.27508592D+01 0.17171871D+06 0.15333204D+04
 0.27508592D+01 0.28693254D+01 0.12992258D+06 0.11349595D+04
 0.28693254D+01 0.29877917D+01 0.97406678D+05 0.83380301D+03
 0.29877917D+01 0.31062580D+01 0.71410504D+05 0.59982399D+03
 0.31062580D+01 0.32247243D+01 0.53140845D+05 0.43877893D+03
 0.32247243D+01 0.33431905D+01 0.37702826D+05 0.30750399D+03
 0.33431905D+01 0.34616568D+01 0.27272059D+05 0.22132522D+03


# dsigma/dQ^2 index   3
 0.00000000D+00 0.12747894D+01 0.00000000D+00 0.00000000D+00
 0.12747894D+01 0.25495788D+01 0.19303487D+07 0.40822504D+05
 0.25495788D+01 0.38243682D+01 0.96370659D+06 0.15119286D+05
 0.38243682D+01 0.50991576D+01 0.38468981D+06 0.50150609D+04
 0.50991576D+01 0.63739470D+01 0.19223962D+06 0.22361760D+04
 0.63739470D+01 0.76487364D+01 0.10916434D+06 0.11788403D+04
 0.76487364D+01 0.89235258D+01 0.67603625D+05 0.69244856D+03
 0.89235258D+01 0.10198315D+02 0.44582998D+05 0.43880041D+03
 0.10198315D+02 0.11473105D+02 0.30518585D+05 0.29109606D+03
 0.11473105D+02 0.12747894D+02 0.21935697D+05 0.20396229D+03
 0.12747894D+02 0.14022683D+02 0.16072207D+05 0.14630545D+03
 0.14022683D+02 0.15297473D+02 0.11917587D+05 0.10653739D+03
 0.15297473D+02 0.16572262D+02 0.89501464D+04 0.78764658D+02
 0.16572262D+02 0.17847052D+02 0.69707247D+04 0.60504584D+02
 0.17847052D+02 0.19121841D+02 0.54191475D+04 0.46467117D+02
 0.19121841D+02 0.20396630D+02 0.42591021D+04 0.36122414D+02
 0.20396630D+02 0.21671420D+02 0.34358321D+04 0.28855236D+02
 0.21671420D+02 0.22946209D+02 0.27754619D+04 0.23102363D+02
 0.22946209D+02 0.24220998D+02 0.22815645D+04 0.18843363D+02
 0.24220998D+02 0.25495788D+02 0.18328991D+04 0.15043147D+02
 0.25495788D+02 0.26770577D+02 0.15479149D+04 0.12641315D+02
 0.26770577D+02 0.28045367D+02 0.12662178D+04 0.10302874D+02
 0.28045367D+02 0.29320156D+02 0.10580143D+04 0.85890765D+01
 0.29320156D+02 0.30594945D+02 0.91694463D+03 0.74384390D+01
 0.30594945D+02 0.31869735D+02 0.78885775D+03 0.64050273D+01


