 # Stamped by ../../../disorder on  1/09/2023 at 11:38:06
 #../../../disorder -ncall2 1000000 -n3lo -ncall1 1000000 -pdf MSHT20an3lo_as118 -x 0.01 -Qmin 1.0 -
 # ----------------------------------------------------------
 # Doing DIS @ n3lo  (e^- + p)
 # Inclusively in radiation
 # Including neutral current
 # With γ/Z
 # xmin, xmax:         1.0000000000000000E-002   1.0000000000000000E-002
 # ymin, ymax:         0.0000000000000000        1.0000000000000000
 # Q2min, Q2max:       1.0000000000000000        1015.6800000000001      GeV^2
 # Electron energy:    27.600000000000001      GeV
 # Proton energy:      920.00000000000000      GeV
 # COM energy:         101568.00000000000      GeV^2
 # PDF:             MSHT20an3lo_as118
 # MZ:                 91.187600000000003
 # MW:                 80.397999999999996
 # nf:                         5
 # CA:                 3.0000000000000000
 # CF:                 1.3333333333333333
 # TR:                0.50000000000000000
 # αS(MZ):            0.11800072889105703
 # 1/αEM:              137.00000000000000
 # GF:                 1.1267023651653377E-005
 # sin(θ_W)^2:        0.22264585341299603
 # ----------------------------------------------------------
# dsigma/dlogx index   0
 -.19385278D+01 -.16615953D+01 0.00000000D+00 0.00000000D+00
 -.16615953D+01 -.13846627D+01 0.00000000D+00 0.00000000D+00
 -.13846627D+01 -.11077302D+01 0.00000000D+00 0.00000000D+00
 -.11077302D+01 -.83079763D+00 0.00000000D+00 0.00000000D+00
 -.83079763D+00 -.55386509D+00 0.00000000D+00 0.00000000D+00
 -.55386509D+00 -.27693254D+00 0.00000000D+00 0.00000000D+00
 -.27693254D+00 0.00000000D+00 0.00000000D+00 0.00000000D+00


# dsigma/dx index   1
 0.00000000D+00 0.40000000D-01 0.32115276D+09 0.10803326D+06
 0.40000000D-01 0.80000000D-01 0.00000000D+00 0.00000000D+00
 0.80000000D-01 0.12000000D+00 0.00000000D+00 0.00000000D+00
 0.12000000D+00 0.16000000D+00 0.00000000D+00 0.00000000D+00
 0.16000000D+00 0.20000000D+00 0.00000000D+00 0.00000000D+00
 0.20000000D+00 0.24000000D+00 0.00000000D+00 0.00000000D+00
 0.24000000D+00 0.28000000D+00 0.00000000D+00 0.00000000D+00
 0.28000000D+00 0.32000000D+00 0.00000000D+00 0.00000000D+00
 0.32000000D+00 0.36000000D+00 0.00000000D+00 0.00000000D+00
 0.36000000D+00 0.40000000D+00 0.00000000D+00 0.00000000D+00
 0.40000000D+00 0.44000000D+00 0.00000000D+00 0.00000000D+00
 0.44000000D+00 0.48000000D+00 0.00000000D+00 0.00000000D+00
 0.48000000D+00 0.52000000D+00 0.00000000D+00 0.00000000D+00
 0.52000000D+00 0.56000000D+00 0.00000000D+00 0.00000000D+00
 0.56000000D+00 0.60000000D+00 0.00000000D+00 0.00000000D+00
 0.60000000D+00 0.64000000D+00 0.00000000D+00 0.00000000D+00
 0.64000000D+00 0.68000000D+00 0.00000000D+00 0.00000000D+00
 0.68000000D+00 0.72000000D+00 0.00000000D+00 0.00000000D+00
 0.72000000D+00 0.76000000D+00 0.00000000D+00 0.00000000D+00
 0.76000000D+00 0.80000000D+00 0.00000000D+00 0.00000000D+00
 0.80000000D+00 0.84000000D+00 0.00000000D+00 0.00000000D+00
 0.84000000D+00 0.88000000D+00 0.00000000D+00 0.00000000D+00
 0.88000000D+00 0.92000000D+00 0.00000000D+00 0.00000000D+00
 0.92000000D+00 0.96000000D+00 0.00000000D+00 0.00000000D+00
 0.96000000D+00 0.10000000D+01 0.00000000D+00 0.00000000D+00


# dsigma/dlogQ^2 index   2
 0.00000000D+00 0.13846627D+00 0.22914083D+08 0.56415825D+05
 0.13846627D+00 0.27693254D+00 0.16616898D+08 0.45260948D+05
 0.27693254D+00 0.41539882D+00 0.12142121D+08 0.35876451D+05
 0.41539882D+00 0.55386509D+00 0.91023525D+07 0.29001190D+05
 0.55386509D+00 0.69233136D+00 0.68970309D+07 0.24131750D+05
 0.69233136D+00 0.83079763D+00 0.54165457D+07 0.21061564D+05
 0.83079763D+00 0.96926391D+00 0.44546558D+07 0.19096940D+05
 0.96926391D+00 0.11077302D+01 0.35500317D+07 0.17032972D+05
 0.11077302D+01 0.12461965D+01 0.28969057D+07 0.15428606D+05
 0.12461965D+01 0.13846627D+01 0.22564295D+07 0.13654690D+05
 0.13846627D+01 0.15231290D+01 0.18183290D+07 0.12090514D+05
 0.15231290D+01 0.16615953D+01 0.14308905D+07 0.10745797D+05
 0.16615953D+01 0.18000615D+01 0.11166259D+07 0.95075348D+04
 0.18000615D+01 0.19385278D+01 0.89026553D+06 0.84940815D+04
 0.19385278D+01 0.20769941D+01 0.67702785D+06 0.69607092D+04
 0.20769941D+01 0.22154604D+01 0.51542257D+06 0.69326598D+04
 0.22154604D+01 0.23539266D+01 0.40788284D+06 0.53882939D+04
 0.23539266D+01 0.24923929D+01 0.31810747D+06 0.44012622D+04
 0.24923929D+01 0.26308592D+01 0.23131392D+06 0.47525813D+04
 0.26308592D+01 0.27693254D+01 0.16645841D+06 0.34593229D+04
 0.27693254D+01 0.29077917D+01 0.12624492D+06 0.25753224D+04
 0.29077917D+01 0.30462580D+01 0.87868359D+05 0.18097845D+04
 0.30462580D+01 0.31847243D+01 0.61991135D+05 0.12651186D+04
 0.31847243D+01 0.33231905D+01 0.41354568D+05 0.85471443D+03
 0.33231905D+01 0.34616568D+01 0.29453580D+05 0.59550281D+03


# dsigma/dQ^2 index   3
 0.00000000D+00 0.12747894D+01 0.39004383D+07 0.70074044D+04
 0.12747894D+01 0.25495788D+01 0.43598933D+07 0.51865275D+04
 0.25495788D+01 0.38243682D+01 0.98125559D+06 0.28292285D+04
 0.38243682D+01 0.50991576D+01 0.39150799D+06 0.18363657D+04
 0.50991576D+01 0.63739470D+01 0.19336680D+06 0.12821341D+04
 0.63739470D+01 0.76487364D+01 0.11026467D+06 0.96076880D+03
 0.76487364D+01 0.89235258D+01 0.67224803D+05 0.80423213D+03
 0.89235258D+01 0.10198315D+02 0.44212347D+05 0.60151669D+03
 0.10198315D+02 0.11473105D+02 0.32260660D+05 0.45346078D+03
 0.11473105D+02 0.12747894D+02 0.22148817D+05 0.45670691D+03
 0.12747894D+02 0.14022683D+02 0.16166341D+05 0.39937742D+03
 0.14022683D+02 0.15297473D+02 0.11427864D+05 0.30359855D+03
 0.15297473D+02 0.16572262D+02 0.94295034D+04 0.25116554D+03
 0.16572262D+02 0.17847052D+02 0.73169411D+04 0.20202940D+03
 0.17847052D+02 0.19121841D+02 0.54412410D+04 0.15950559D+03
 0.19121841D+02 0.20396630D+02 0.44123075D+04 0.13214116D+03
 0.20396630D+02 0.21671420D+02 0.34188047D+04 0.10719798D+03
 0.21671420D+02 0.22946209D+02 0.28530352D+04 0.90441672D+02
 0.22946209D+02 0.24220998D+02 0.24283811D+04 0.77245490D+02
 0.24220998D+02 0.25495788D+02 0.18824166D+04 0.63228850D+02
 0.25495788D+02 0.26770577D+02 0.14788785D+04 0.52205526D+02
 0.26770577D+02 0.28045367D+02 0.13326766D+04 0.46296966D+02
 0.28045367D+02 0.29320156D+02 0.11376906D+04 0.40153736D+02
 0.29320156D+02 0.30594945D+02 0.94158287D+03 0.34475902D+02
 0.30594945D+02 0.31869735D+02 0.81723489D+03 0.30478272D+02


