 # Stamped by ../../../build/disorder on 19/01/2024 at 13:05:34
 #../../../build/disorder -ncall1 1000000 -pdf MSHT20nnlo_as118 -x 0.01 -Qmin 1.64872127070012814684 -scaleuncert -pdfuncert -NC -noCC -Ehad 920 -Elep 27.6 -mz 91.1876 -mw 80.398 -includeZ -prefix NC_x0.01_ -ncall2 100000000 -n3lo
 # ----------------------------------------------------------
 # Doing DIS @ n3lo  (e^- + p)
 # Inclusively in radiation
 # Including neutral current
 # With γ/Z
 # xmin, xmax:           0.0100000     0.0100000
 # ymin, ymax:           0.0000000     1.0000000
 # Qmin, Qmax:           1.6487213    31.8697349 GeV
 # Electron energy:     27.6000000 GeV
 # Proton energy:      920.0000000 GeV
 # COM energy:      101568.0000000 GeV^2
 # PDF:             MSHT20nnlo_as118
 # MZ:                  91.1876000 GeV
 # MW:                  80.3980000 GeV
 # nf:                           5
 # CA:                   3.0000000
 # CF:                   1.3333333
 # TR:                   0.5000000
 # αS(MZ):               0.1180007
 # 1/αEM:              137.0000000
 # GF:                   0.1126702E-04 GeV^-2
 # sin(θ_W)^2:           0.2226459
 # ----------------------------------------------------------
# dsigma/dlogx index   0
 -.22154604D+01 -.19385278D+01 0.00000000D+00 0.00000000D+00
 -.19385278D+01 -.16615953D+01 0.00000000D+00 0.00000000D+00
 -.16615953D+01 -.13846627D+01 0.00000000D+00 0.00000000D+00
 -.13846627D+01 -.11077302D+01 0.00000000D+00 0.00000000D+00
 -.11077302D+01 -.83079763D+00 0.00000000D+00 0.00000000D+00
 -.83079763D+00 -.55386509D+00 0.00000000D+00 0.00000000D+00
 -.55386509D+00 -.27693254D+00 0.00000000D+00 0.00000000D+00
 -.27693254D+00 0.00000000D+00 0.00000000D+00 0.00000000D+00


# dsigma/dx index   1
 0.00000000D+00 0.40000000D-01 0.10935699D+09 0.10971003D+04
 0.40000000D-01 0.80000000D-01 0.00000000D+00 0.00000000D+00
 0.80000000D-01 0.12000000D+00 0.00000000D+00 0.00000000D+00
 0.12000000D+00 0.16000000D+00 0.00000000D+00 0.00000000D+00
 0.16000000D+00 0.20000000D+00 0.00000000D+00 0.00000000D+00
 0.20000000D+00 0.24000000D+00 0.00000000D+00 0.00000000D+00
 0.24000000D+00 0.28000000D+00 0.00000000D+00 0.00000000D+00
 0.28000000D+00 0.32000000D+00 0.00000000D+00 0.00000000D+00
 0.32000000D+00 0.36000000D+00 0.00000000D+00 0.00000000D+00
 0.36000000D+00 0.40000000D+00 0.00000000D+00 0.00000000D+00
 0.40000000D+00 0.44000000D+00 0.00000000D+00 0.00000000D+00
 0.44000000D+00 0.48000000D+00 0.00000000D+00 0.00000000D+00
 0.48000000D+00 0.52000000D+00 0.00000000D+00 0.00000000D+00
 0.52000000D+00 0.56000000D+00 0.00000000D+00 0.00000000D+00
 0.56000000D+00 0.60000000D+00 0.00000000D+00 0.00000000D+00
 0.60000000D+00 0.64000000D+00 0.00000000D+00 0.00000000D+00
 0.64000000D+00 0.68000000D+00 0.00000000D+00 0.00000000D+00
 0.68000000D+00 0.72000000D+00 0.00000000D+00 0.00000000D+00
 0.72000000D+00 0.76000000D+00 0.00000000D+00 0.00000000D+00
 0.76000000D+00 0.80000000D+00 0.00000000D+00 0.00000000D+00
 0.80000000D+00 0.84000000D+00 0.00000000D+00 0.00000000D+00
 0.84000000D+00 0.88000000D+00 0.00000000D+00 0.00000000D+00
 0.88000000D+00 0.92000000D+00 0.00000000D+00 0.00000000D+00
 0.92000000D+00 0.96000000D+00 0.00000000D+00 0.00000000D+00
 0.96000000D+00 0.10000000D+01 0.00000000D+00 0.00000000D+00


# dsigma/dlogQ^2 index   2
 0.50000000D+00 0.61846627D+00 0.57986989D+07 0.15857015D+04
 0.61846627D+00 0.73693254D+00 0.50811592D+07 0.15038149D+04
 0.73693254D+00 0.85539882D+00 0.43838317D+07 0.14142490D+04
 0.85539882D+00 0.97386509D+00 0.37531180D+07 0.13259675D+04
 0.97386509D+00 0.10923314D+01 0.31988450D+07 0.12394396D+04
 0.10923314D+01 0.12107976D+01 0.26997883D+07 0.11526191D+04
 0.12107976D+01 0.13292639D+01 0.22633643D+07 0.10645206D+04
 0.13292639D+01 0.14477302D+01 0.18825693D+07 0.97448025D+03
 0.14477302D+01 0.15661965D+01 0.15526327D+07 0.89045668D+03
 0.15661965D+01 0.16846627D+01 0.12757003D+07 0.81020823D+03
 0.16846627D+01 0.18031290D+01 0.10433278D+07 0.72551030D+03
 0.18031290D+01 0.19215953D+01 0.85122812D+06 0.65991542D+03
 0.19215953D+01 0.20400615D+01 0.68966110D+06 0.58721778D+03
 0.20400615D+01 0.21585278D+01 0.55539443D+06 0.51847646D+03
 0.21585278D+01 0.22769941D+01 0.44351784D+06 0.48252643D+03
 0.22769941D+01 0.23954604D+01 0.35344331D+06 0.40451595D+03
 0.23954604D+01 0.25139266D+01 0.27886404D+06 0.39713883D+03
 0.25139266D+01 0.26323929D+01 0.21785158D+06 0.31045426D+03
 0.26323929D+01 0.27508592D+01 0.16869954D+06 0.26345525D+03
 0.27508592D+01 0.28693254D+01 0.12919647D+06 0.26907116D+03
 0.28693254D+01 0.29877917D+01 0.96955409D+05 0.20221456D+03
 0.29877917D+01 0.31062580D+01 0.71647241D+05 0.14951289D+03
 0.31062580D+01 0.32247243D+01 0.51874481D+05 0.10842771D+03
 0.32247243D+01 0.33431905D+01 0.37150888D+05 0.77696052D+02
 0.33431905D+01 0.34616568D+01 0.26843798D+05 0.56088434D+02


# dsigma/dQ^2 index   3
 0.00000000D+00 0.12747894D+01 0.00000000D+00 0.00000000D+00
 0.12747894D+01 0.25495788D+01 0.16614377D+07 0.20302398D+03
 0.25495788D+01 0.38243682D+01 0.88366720D+06 0.18013559D+03
 0.38243682D+01 0.50991576D+01 0.36591699D+06 0.12737934D+03
 0.50991576D+01 0.63739470D+01 0.18447919D+06 0.92465035D+02
 0.63739470D+01 0.76487364D+01 0.10569964D+06 0.69670020D+02
 0.76487364D+01 0.89235258D+01 0.65730002D+05 0.54722031D+02
 0.89235258D+01 0.10198315D+02 0.43220264D+05 0.45091134D+02
 0.10198315D+02 0.11473105D+02 0.29909671D+05 0.37773486D+02
 0.11473105D+02 0.12747894D+02 0.21294776D+05 0.32171779D+02
 0.12747894D+02 0.14022683D+02 0.15626870D+05 0.24803963D+02
 0.14022683D+02 0.15297473D+02 0.11674144D+05 0.19694869D+02
 0.15297473D+02 0.16572262D+02 0.89336523D+04 0.22613214D+02
 0.16572262D+02 0.17847052D+02 0.69223037D+04 0.18188429D+02
 0.17847052D+02 0.19121841D+02 0.53943454D+04 0.14722685D+02
 0.19121841D+02 0.20396630D+02 0.42840225D+04 0.12064826D+02
 0.20396630D+02 0.21671420D+02 0.33996799D+04 0.99109019D+01
 0.21671420D+02 0.22946209D+02 0.27431847D+04 0.82283008D+01
 0.22946209D+02 0.24220998D+02 0.22282220D+04 0.68718682D+01
 0.24220998D+02 0.25495788D+02 0.18223662D+04 0.57731416D+01
 0.25495788D+02 0.26770577D+02 0.15000918D+04 0.48789508D+01
 0.26770577D+02 0.28045367D+02 0.12514554D+04 0.41659237D+01
 0.28045367D+02 0.29320156D+02 0.10552537D+04 0.35899726D+01
 0.29320156D+02 0.30594945D+02 0.90087860D+03 0.31280918D+01
 0.30594945D+02 0.31869735D+02 0.77289570D+03 0.27478711D+01


